event, date, match, matchType, matchNum, color, autoSwitchTime, autoScaleTime, autoScore, autoSwitchAtZero, youtube 
2018rismi,1521930335,2018rismi_qm55, qm,55,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/5QEG1jY0Q-E")
2018rismi,1521930335,2018rismi_qm55,qm,55,red,11,15,23,True,=HYPERLINK("https://youtu.be/5QEG1jY0Q-E")
2018rismi,1521930777,2018rismi_qm56, qm,56,blue,6,11, 41,True,=HYPERLINK("https://youtu.be/W3htNqg4Zsk")
2018rismi,1521930777,2018rismi_qm56,qm,56,red,11,15,23,True,=HYPERLINK("https://youtu.be/W3htNqg4Zsk")
2018rismi,1521931207,2018rismi_qm57, qm,57,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/fmPQHdbA1M8")
2018rismi,1521931207,2018rismi_qm57,qm,57,red,15,15,15,False,=HYPERLINK("https://youtu.be/fmPQHdbA1M8")
2018rismi,1521931599,2018rismi_qm58, qm,58,blue,8,8, 43,True,=HYPERLINK("https://youtu.be/BkYOEuAfSpE")
2018rismi,1521931599,2018rismi_qm58,qm,58,red,15,15,15,False,=HYPERLINK("https://youtu.be/BkYOEuAfSpE")
2018rismi,1521932130,2018rismi_qm59, qm,59,blue,8,15, 29,True,=HYPERLINK("https://youtu.be/BMN2CJuKkjc")
2018rismi,1521932130,2018rismi_qm59,qm,59,red,5,15,35,True,=HYPERLINK("https://youtu.be/BMN2CJuKkjc")
2018rismi,1521906140,2018rismi_qm6, qm,6,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/eb2Q5GC7KZo")
2018rismi,1521906140,2018rismi_qm6,qm,6,red,15,15,10,False,=HYPERLINK("https://youtu.be/eb2Q5GC7KZo")
2018rismi,1521932575,2018rismi_qm60, qm,60,blue,5,15, 30,True,=HYPERLINK("https://youtu.be/laaIwgHg7xk")
2018rismi,1521932575,2018rismi_qm60,qm,60,red,7,15,31,True,=HYPERLINK("https://youtu.be/laaIwgHg7xk")
2018rismi,1521983860,2018rismi_qm61, qm,61,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/0w7raTt1oIE")
2018rismi,1521983860,2018rismi_qm61,qm,61,red,5,15,35,True,=HYPERLINK("https://youtu.be/0w7raTt1oIE")
2018rismi,1521984228,2018rismi_qm62, qm,62,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/KzcWa5BVeCE")
2018rismi,1521984228,2018rismi_qm62,qm,62,red,6,15,33,True,=HYPERLINK("https://youtu.be/KzcWa5BVeCE")
2018rismi,1521984645,2018rismi_qm63, qm,63,blue,15,8, 24,False,=HYPERLINK("https://youtu.be/Al_b8UR9N8s")
2018rismi,1521984645,2018rismi_qm63,qm,63,red,15,15,10,False,=HYPERLINK("https://youtu.be/Al_b8UR9N8s")
2018rismi,1521985559,2018rismi_qm64, qm,64,blue,7,15, 31,True,=HYPERLINK("https://youtu.be/QM2tjv2BBsU")
2018rismi,1521985559,2018rismi_qm64,qm,64,red,7,15,26,True,=HYPERLINK("https://youtu.be/QM2tjv2BBsU")
2018rismi,1521985936,2018rismi_qm65, qm,65,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/rEVgeHT60dc")
2018rismi,1521985936,2018rismi_qm65,qm,65,red,5,15,35,True,=HYPERLINK("https://youtu.be/rEVgeHT60dc")
2018rismi,1521986306,2018rismi_qm66, qm,66,blue,8,15, 29,True,=HYPERLINK("https://youtu.be/dRvoY0YwAoA")
2018rismi,1521986306,2018rismi_qm66,qm,66,red,6,9,45,True,=HYPERLINK("https://youtu.be/dRvoY0YwAoA")
2018rismi,1521986982,2018rismi_qm67, qm,67,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/W1IEW2hB_mg")
2018rismi,1521986982,2018rismi_qm67,qm,67,red,5,15,30,True,=HYPERLINK("https://youtu.be/W1IEW2hB_mg")
2018rismi,1521987512,2018rismi_qm68, qm,68,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/3dUyOuZMkpo")
2018rismi,1521987512,2018rismi_qm68,qm,68,red,7,15,26,True,=HYPERLINK("https://youtu.be/3dUyOuZMkpo")
2018rismi,1521987979,2018rismi_qm69, qm,69,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/wfJD_3pVifs")
2018rismi,1521987979,2018rismi_qm69,qm,69,red,7,15,31,True,=HYPERLINK("https://youtu.be/wfJD_3pVifs")
2018rismi,1521906527,2018rismi_qm7, qm,7,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/bTyYWypZtHc")
2018rismi,1521906527,2018rismi_qm7,qm,7,red,6,15,33,True,=HYPERLINK("https://youtu.be/bTyYWypZtHc")
2018rismi,1521988659,2018rismi_qm70, qm,70,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/UXjauDl0Fes")
2018rismi,1521988659,2018rismi_qm70,qm,70,red,7,8,45,True,=HYPERLINK("https://youtu.be/UXjauDl0Fes")
2018rismi,1521989141,2018rismi_qm71, qm,71,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/krFjGIMfCH4")
2018rismi,1521989141,2018rismi_qm71,qm,71,red,15,14,17,False,=HYPERLINK("https://youtu.be/krFjGIMfCH4")
2018rismi,1521989509,2018rismi_qm72, qm,72,blue,6,15, 28,True,=HYPERLINK("https://youtu.be/_7Kw0CpbHYc")
2018rismi,1521989509,2018rismi_qm72,qm,72,red,4,15,37,True,=HYPERLINK("https://youtu.be/_7Kw0CpbHYc")
2018rismi,1521990078,2018rismi_qm73, qm,73,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/dpf2u8c5gr8")
2018rismi,1521990078,2018rismi_qm73,qm,73,red,15,15,10,False,=HYPERLINK("https://youtu.be/dpf2u8c5gr8")
2018rismi,1521990776,2018rismi_qm74, qm,74,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/cfnr-1YzM-Y")
2018rismi,1521990776,2018rismi_qm74,qm,74,red,15,10,25,False,=HYPERLINK("https://youtu.be/cfnr-1YzM-Y")
2018rismi,1521991140,2018rismi_qm75, qm,75,blue,15,13, 19,False,=HYPERLINK("https://youtu.be/Sn6mxJeGB6g")
2018rismi,1521991140,2018rismi_qm75,qm,75,red,15,14,17,False,=HYPERLINK("https://youtu.be/Sn6mxJeGB6g")
2018rismi,1521991508,2018rismi_qm76, qm,76,blue,6,15, 28,True,=HYPERLINK("https://youtu.be/c79td0giUmg")
2018rismi,1521991508,2018rismi_qm76,qm,76,red,8,15,29,True,=HYPERLINK("https://youtu.be/c79td0giUmg")
2018rismi,1521991942,2018rismi_qm77, qm,77,blue,6,15, 28,True,=HYPERLINK("https://youtu.be/dVr6c9On6PI")
2018rismi,1521991942,2018rismi_qm77,qm,77,red,15,15,15,False,=HYPERLINK("https://youtu.be/dVr6c9On6PI")
2018rismi,1521992324,2018rismi_qm78, qm,78,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/mvd30qEI29w")
2018rismi,1521992324,2018rismi_qm78,qm,78,red,6,10,43,True,=HYPERLINK("https://youtu.be/mvd30qEI29w")
2018rismi,1521992682,2018rismi_qm79, qm,79,blue,9,15, 27,True,=HYPERLINK("https://youtu.be/ieZ-SDEwS5g")
2018rismi,1521992682,2018rismi_qm79,qm,79,red,10,15,25,True,=HYPERLINK("https://youtu.be/ieZ-SDEwS5g")
2018rismi,1521907016,2018rismi_qm8, qm,8,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/zFUTQ3LOfW8")
2018rismi,1521907016,2018rismi_qm8,qm,8,red,4,10,47,True,=HYPERLINK("https://youtu.be/zFUTQ3LOfW8")
2018rismi,1521993117,2018rismi_qm80, qm,80,blue,7,8, 45,True,=HYPERLINK("https://youtu.be/z2zHOmKrmDI")
2018rismi,1521993117,2018rismi_qm80,qm,80,red,6,15,28,True,=HYPERLINK("https://youtu.be/z2zHOmKrmDI")
2018rismi,1521993632,2018rismi_qm81, qm,81,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/_rIgb_sNvR8")
2018rismi,1521993632,2018rismi_qm81,qm,81,red,7,15,31,True,=HYPERLINK("https://youtu.be/_rIgb_sNvR8")
2018rismi,1521994137,2018rismi_qm82, qm,82,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/OZ9jbpQ0mMQ")
2018rismi,1521994137,2018rismi_qm82,qm,82,red,8,15,29,True,=HYPERLINK("https://youtu.be/OZ9jbpQ0mMQ")
2018rismi,1521907497,2018rismi_qm9, qm,9,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/Icc4N-k56rc")
2018rismi,1521907497,2018rismi_qm9,qm,9,red,15,7,31,False,=HYPERLINK("https://youtu.be/Icc4N-k56rc")
2018rismi,1522002828,2018rismi_sf1m1, sf,1,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/CHnWavZF2bQ")
2018rismi,1522002828,2018rismi_sf1m1,sf,1,red,15,8,24,False,=HYPERLINK("https://youtu.be/CHnWavZF2bQ")
2018rismi,1522003705,2018rismi_sf1m2, sf,2,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/FdpLLV4aLxI")
2018rismi,1522003705,2018rismi_sf1m2,sf,2,red,15,8,29,False,=HYPERLINK("https://youtu.be/FdpLLV4aLxI")
2018rismi,1522004695,2018rismi_sf1m3, sf,3,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/Xxm6fNtR07Q")
2018rismi,1522004695,2018rismi_sf1m3,sf,3,red,5,11,43,True,=HYPERLINK("https://youtu.be/Xxm6fNtR07Q")
2018rismi,1522003228,2018rismi_sf2m1, sf,1,blue,3,15, 39,True,=HYPERLINK("https://youtu.be/uSGT-2_hqDQ")
2018rismi,1522003228,2018rismi_sf2m1,sf,1,red,15,11,23,False,=HYPERLINK("https://youtu.be/uSGT-2_hqDQ")
2018rismi,1522004206,2018rismi_sf2m2, sf,2,blue,3,15, 39,True,=HYPERLINK("https://youtu.be/JcpUIW6ASwc")
2018rismi,1522004206,2018rismi_sf2m2,sf,2,red,11,10,33,True,=HYPERLINK("https://youtu.be/JcpUIW6ASwc")
2018scmb,1520091038,2018scmb_f1m1, f,1,blue,7,9, 43,True,"no video"
2018scmb,1520091038,2018scmb_f1m1,f,1,red,8,15,29,True,"no video"
2018scmb,1520092009,2018scmb_f1m2, f,2,blue,8,15, 29,True,=HYPERLINK("https://youtu.be/V0oixuOiwvg")
2018scmb,1520092009,2018scmb_f1m2,f,2,red,3,15,39,True,=HYPERLINK("https://youtu.be/V0oixuOiwvg")
2018scmb,1520092989,2018scmb_f1m3, f,3,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/nj7Xg2q4lSg")
2018scmb,1520092989,2018scmb_f1m3,f,3,red,7,15,31,True,=HYPERLINK("https://youtu.be/nj7Xg2q4lSg")
2018scmb,1520083993,2018scmb_qf1m1, qf,1,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/ayY6WJlv_S0")
2018scmb,1520083993,2018scmb_qf1m1,qf,1,red,6,13,37,True,=HYPERLINK("https://youtu.be/ayY6WJlv_S0")
2018scmb,1520085727,2018scmb_qf1m2, qf,2,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/5gI33FWc9Zk")
2018scmb,1520085727,2018scmb_qf1m2,qf,2,red,6,15,33,True,=HYPERLINK("https://youtu.be/5gI33FWc9Zk")
2018scmb,1520084639,2018scmb_qf2m1, qf,1,blue,7,13, 35,True,"no video"
2018scmb,1520084639,2018scmb_qf2m1,qf,1,red,6,15,33,True,"no video"
2018scmb,1520086150,2018scmb_qf2m2, qf,2,blue,7,15, 31,True,"no video"
2018scmb,1520086150,2018scmb_qf2m2,qf,2,red,5,13,39,True,"no video"
2018scmb,1520087318,2018scmb_qf2m3, qf,3,blue,7,15, 31,True,=HYPERLINK("https://youtu.be/w5IhsldNRCI")
2018scmb,1520087318,2018scmb_qf2m3,qf,3,red,7,14,33,True,=HYPERLINK("https://youtu.be/w5IhsldNRCI")
2018scmb,1520084990,2018scmb_qf3m1, qf,1,blue,15,15, 15,False,"no video"
2018scmb,1520084990,2018scmb_qf3m1,qf,1,red,7,12,37,True,"no video"
2018scmb,1520086509,2018scmb_qf3m2, qf,2,blue,13,15, 19,True,"no video"
2018scmb,1520086509,2018scmb_qf3m2,qf,2,red,6,7,49,True,"no video"
2018scmb,1520085361,2018scmb_qf4m1, qf,1,blue,15,15, 15,False,"no video"
2018scmb,1520085361,2018scmb_qf4m1,qf,1,red,7,8,45,True,"no video"
2018scmb,1520086875,2018scmb_qf4m2, qf,2,blue,7,15, 31,True,"no video"
2018scmb,1520086875,2018scmb_qf4m2,qf,2,red,7,8,45,True,"no video"
2018scmb,1519999992,2018scmb_qm1, qm,1,blue,6,15, 28,True,"no video"
2018scmb,1519999992,2018scmb_qm1,qm,1,red,15,15,10,False,"no video"
2018scmb,1520005148,2018scmb_qm10, qm,10,blue,15,15, 10,False,"no video"
2018scmb,1520005148,2018scmb_qm10,qm,10,red,15,15,5,False,"no video"
2018scmb,1520006279,2018scmb_qm11, qm,11,blue,15,15, 10,False,"no video"
2018scmb,1520006279,2018scmb_qm11,qm,11,red,15,15,5,False,"no video"
2018scmb,1520006762,2018scmb_qm12, qm,12,blue,7,11, 34,True,"no video"
2018scmb,1520006762,2018scmb_qm12,qm,12,red,15,15,15,False,"no video"
2018scmb,1520007181,2018scmb_qm13, qm,13,blue,3,13, 43,True,=HYPERLINK("https://youtu.be/f7ffjepamBs")
2018scmb,1520007181,2018scmb_qm13,qm,13,red,15,15,15,False,=HYPERLINK("https://youtu.be/f7ffjepamBs")
2018scmb,1520007623,2018scmb_qm14, qm,14,blue,7,6, 49,True,"no video"
2018scmb,1520007623,2018scmb_qm14,qm,14,red,15,15,10,False,"no video"
2018scmb,1520008065,2018scmb_qm15, qm,15,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/w8Fb0H9lqqE")
2018scmb,1520008065,2018scmb_qm15,qm,15,red,6,15,33,True,=HYPERLINK("https://youtu.be/w8Fb0H9lqqE")
2018scmb,1520008594,2018scmb_qm16, qm,16,blue,15,15, 10,False,"no video"
2018scmb,1520008594,2018scmb_qm16,qm,16,red,15,15,5,False,"no video"
2018scmb,1520009115,2018scmb_qm17, qm,17,blue,6,15, 33,True,"no video"
2018scmb,1520009115,2018scmb_qm17,qm,17,red,15,15,15,False,"no video"
2018scmb,1520009526,2018scmb_qm18, qm,18,blue,15,15, 15,False,"no video"
2018scmb,1520009526,2018scmb_qm18,qm,18,red,15,13,19,False,"no video"
2018scmb,1520009946,2018scmb_qm19, qm,19,blue,15,15, 15,False,"no video"
2018scmb,1520009946,2018scmb_qm19,qm,19,red,6,15,23,True,"no video"
2018scmb,1520000603,2018scmb_qm2, qm,2,blue,15,9, 22,False,=HYPERLINK("https://youtu.be/_x0aDFOvSEE")
2018scmb,1520000603,2018scmb_qm2,qm,2,red,15,15,0,False,=HYPERLINK("https://youtu.be/_x0aDFOvSEE")
2018scmb,1520010300,2018scmb_qm20, qm,20,blue,15,15, 10,False,"no video"
2018scmb,1520010300,2018scmb_qm20,qm,20,red,15,15,10,False,"no video"
2018scmb,1520010751,2018scmb_qm21, qm,21,blue,5,15, 35,True,"no video"
2018scmb,1520010751,2018scmb_qm21,qm,21,red,6,15,33,True,"no video"
2018scmb,1520013207,2018scmb_qm22, qm,22,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/OnjReTzxHT4")
2018scmb,1520013207,2018scmb_qm22,qm,22,red,7,7,42,True,=HYPERLINK("https://youtu.be/OnjReTzxHT4")
2018scmb,1520013848,2018scmb_qm23, qm,23,blue,15,15, 10,False,"no video"
2018scmb,1520013848,2018scmb_qm23,qm,23,red,15,15,15,False,"no video"
2018scmb,1520014254,2018scmb_qm24, qm,24,blue,7,15, 26,True,=HYPERLINK("https://youtu.be/Y3F7opEgmRk")
2018scmb,1520014254,2018scmb_qm24,qm,24,red,15,15,15,False,=HYPERLINK("https://youtu.be/Y3F7opEgmRk")
2018scmb,1520014882,2018scmb_qm25, qm,25,blue,6,15, 33,True,"no video"
2018scmb,1520014882,2018scmb_qm25,qm,25,red,5,15,35,True,"no video"
2018scmb,1520015521,2018scmb_qm26, qm,26,blue,15,15, 15,False,"no video"
2018scmb,1520015521,2018scmb_qm26,qm,26,red,7,15,26,True,"no video"
2018scmb,1520015922,2018scmb_qm27, qm,27,blue,15,15, 10,False,"no video"
2018scmb,1520015922,2018scmb_qm27,qm,27,red,15,15,10,False,"no video"
2018scmb,1520016321,2018scmb_qm28, qm,28,blue,15,15, 15,False,"no video"
2018scmb,1520016321,2018scmb_qm28,qm,28,red,6,15,33,True,"no video"
2018scmb,1520016843,2018scmb_qm29, qm,29,blue,15,15, 10,False,"no video"
2018scmb,1520016843,2018scmb_qm29,qm,29,red,15,15,15,False,"no video"
2018scmb,1520001212,2018scmb_qm3, qm,3,blue,4,15, 32,True,=HYPERLINK("https://youtu.be/5wQr6lv4Wus")
2018scmb,1520001212,2018scmb_qm3,qm,3,red,15,15,5,False,=HYPERLINK("https://youtu.be/5wQr6lv4Wus")
2018scmb,1520017256,2018scmb_qm30, qm,30,blue,5,15, 25,True,"no video"
2018scmb,1520017256,2018scmb_qm30,qm,30,red,6,15,28,True,"no video"
2018scmb,1520017702,2018scmb_qm31, qm,31,blue,15,15, 10,False,"no video"
2018scmb,1520017702,2018scmb_qm31,qm,31,red,14,15,17,True,"no video"
2018scmb,1520018164,2018scmb_qm32, qm,32,blue,15,15, 15,False,"no video"
2018scmb,1520018164,2018scmb_qm32,qm,32,red,6,15,28,True,"no video"
2018scmb,1520018546,2018scmb_qm33, qm,33,blue,15,15, 10,False,"no video"
2018scmb,1520018546,2018scmb_qm33,qm,33,red,8,15,29,True,"no video"
2018scmb,1520019092,2018scmb_qm34, qm,34,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/REkyj8XjuTM")
2018scmb,1520019092,2018scmb_qm34,qm,34,red,5,15,35,True,=HYPERLINK("https://youtu.be/REkyj8XjuTM")
2018scmb,1520019586,2018scmb_qm35, qm,35,blue,8,15, 24,True,"no video"
2018scmb,1520019586,2018scmb_qm35,qm,35,red,8,15,29,True,"no video"
2018scmb,1520020291,2018scmb_qm36, qm,36,blue,15,15, 5,False,"no video"
2018scmb,1520020291,2018scmb_qm36,qm,36,red,13,15,19,True,"no video"
2018scmb,1520020722,2018scmb_qm37, qm,37,blue,15,15, 10,False,"no video"
2018scmb,1520020722,2018scmb_qm37,qm,37,red,15,15,15,False,"no video"
2018scmb,1520021153,2018scmb_qm38, qm,38,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/PJPcGd768Ro")
2018scmb,1520021153,2018scmb_qm38,qm,38,red,3,15,39,True,=HYPERLINK("https://youtu.be/PJPcGd768Ro")
2018scmb,1520021512,2018scmb_qm39, qm,39,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/i-JjBDrcdPE")
2018scmb,1520021512,2018scmb_qm39,qm,39,red,5,15,35,True,=HYPERLINK("https://youtu.be/i-JjBDrcdPE")
2018scmb,1520001783,2018scmb_qm4, qm,4,blue,6,7, 44,True,"no video"
2018scmb,1520001783,2018scmb_qm4,qm,4,red,15,15,5,False,"no video"
2018scmb,1520022166,2018scmb_qm40, qm,40,blue,6,15, 33,True,"no video"
2018scmb,1520022166,2018scmb_qm40,qm,40,red,6,15,33,True,"no video"
2018scmb,1520022614,2018scmb_qm41, qm,41,blue,15,8, 29,False,"no video"
2018scmb,1520022614,2018scmb_qm41,qm,41,red,6,15,33,True,"no video"
2018scmb,1520023155,2018scmb_qm42, qm,42,blue,15,15, 10,False,"no video"
2018scmb,1520023155,2018scmb_qm42,qm,42,red,15,15,5,False,"no video"
2018scmb,1520023564,2018scmb_qm43, qm,43,blue,10,15, 25,True,"no video"
2018scmb,1520023564,2018scmb_qm43,qm,43,red,15,14,12,False,"no video"
2018scmb,1520023967,2018scmb_qm44, qm,44,blue,15,15, 15,False,"no video"
2018scmb,1520023967,2018scmb_qm44,qm,44,red,7,15,26,True,"no video"
2018scmb,1520024317,2018scmb_qm45, qm,45,blue,6,15, 28,True,=HYPERLINK("https://youtu.be/aief73JWme8")
2018scmb,1520024317,2018scmb_qm45,qm,45,red,5,7,51,True,=HYPERLINK("https://youtu.be/aief73JWme8")
2018scmb,1520024764,2018scmb_qm46, qm,46,blue,6,15, 28,True,"no video"
2018scmb,1520024764,2018scmb_qm46,qm,46,red,6,15,33,True,"no video"
2018scmb,1520025386,2018scmb_qm47, qm,47,blue,15,15, 10,False,"no video"
2018scmb,1520025386,2018scmb_qm47,qm,47,red,15,15,10,False,"no video"
2018scmb,1520025834,2018scmb_qm48, qm,48,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/Cbsiak_GrA4?t=11")
2018scmb,1520025834,2018scmb_qm48,qm,48,red,15,15,15,False,=HYPERLINK("https://youtu.be/Cbsiak_GrA4?t=11")
2018scmb,1520026419,2018scmb_qm49, qm,49,blue,15,15, 10,False,"no video"
2018scmb,1520026419,2018scmb_qm49,qm,49,red,14,15,17,True,"no video"
2018scmb,1520002286,2018scmb_qm5, qm,5,blue,15,15, 5,False,"no video"
2018scmb,1520002286,2018scmb_qm5,qm,5,red,15,15,5,False,"no video"
2018scmb,1520026803,2018scmb_qm50, qm,50,blue,15,11, 18,False,"no video"
2018scmb,1520026803,2018scmb_qm50,qm,50,red,15,15,15,False,"no video"
2018scmb,1520027222,2018scmb_qm51, qm,51,blue,6,15, 33,True,"no video"
2018scmb,1520027222,2018scmb_qm51,qm,51,red,7,15,26,True,"no video"
2018scmb,1520027629,2018scmb_qm52, qm,52,blue,15,15, 10,False,"no video"
2018scmb,1520027629,2018scmb_qm52,qm,52,red,15,15,15,False,"no video"
2018scmb,1520028034,2018scmb_qm53, qm,53,blue,15,15, 15,False,"no video"
2018scmb,1520028034,2018scmb_qm53,qm,53,red,5,15,30,True,"no video"
2018scmb,1520028474,2018scmb_qm54, qm,54,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/5C96EngaARY")
2018scmb,1520028474,2018scmb_qm54,qm,54,red,15,15,15,False,=HYPERLINK("https://youtu.be/5C96EngaARY")
2018scmb,1520028916,2018scmb_qm55, qm,55,blue,15,15, 10,False,"no video"
2018scmb,1520028916,2018scmb_qm55,qm,55,red,6,15,33,True,"no video"
2018scmb,1520029255,2018scmb_qm56, qm,56,blue,6,15, 28,True,=HYPERLINK("https://youtu.be/gdyKmz6JhZE")
2018scmb,1520029255,2018scmb_qm56,qm,56,red,6,15,28,True,=HYPERLINK("https://youtu.be/gdyKmz6JhZE")
2018scmb,1520029809,2018scmb_qm57, qm,57,blue,8,15, 29,True,"no video"
2018scmb,1520029809,2018scmb_qm57,qm,57,red,15,15,10,False,"no video"
2018scmb,1520030198,2018scmb_qm58, qm,58,blue,11,15, 23,True,=HYPERLINK("https://youtu.be/ewMypKaFKJI")
2018scmb,1520030198,2018scmb_qm58,qm,58,red,15,15,15,False,=HYPERLINK("https://youtu.be/ewMypKaFKJI")
2018scmb,1520030595,2018scmb_qm59, qm,59,blue,15,15, 15,False,"no video"
2018scmb,1520030595,2018scmb_qm59,qm,59,red,15,15,10,False,"no video"
2018scmb,1520002741,2018scmb_qm6, qm,6,blue,15,15, 5,False,"no video"
2018scmb,1520002741,2018scmb_qm6,qm,6,red,7,15,26,True,"no video"
2018scmb,1520030966,2018scmb_qm60, qm,60,blue,15,15, 15,False,"no video"
2018scmb,1520030966,2018scmb_qm60,qm,60,red,7,7,47,True,"no video"
2018scmb,1520031404,2018scmb_qm61, qm,61,blue,15,15, 15,False,"no video"
2018scmb,1520031404,2018scmb_qm61,qm,61,red,15,15,10,False,"no video"
2018scmb,1520032735,2018scmb_qm62, qm,62,blue,5,15, 35,True,"no video"
2018scmb,1520032735,2018scmb_qm62,qm,62,red,15,15,15,False,"no video"
2018scmb,1520015105,2018scmb_qm63, qm,63,blue,15,15, 15,False,"no video"
2018scmb,1520015105,2018scmb_qm63,qm,63,red,6,15,33,True,"no video"
2018scmb,1520015513,2018scmb_qm64, qm,64,blue,8,15, 29,True,"no video"
2018scmb,1520015513,2018scmb_qm64,qm,64,red,13,15,19,True,"no video"
2018scmb,1520015883,2018scmb_qm65, qm,65,blue,7,15, 31,True,=HYPERLINK("https://youtu.be/nep6K9MlD4Y?t=15")
2018scmb,1520015883,2018scmb_qm65,qm,65,red,15,15,10,False,=HYPERLINK("https://youtu.be/nep6K9MlD4Y?t=15")
2018scmb,1520016278,2018scmb_qm66, qm,66,blue,15,15, 10,False,"no video"
2018scmb,1520016278,2018scmb_qm66,qm,66,red,10,15,20,True,"no video"
2018scmb,1520016636,2018scmb_qm67, qm,67,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/Wdm0f-qfp-I")
2018scmb,1520016636,2018scmb_qm67,qm,67,red,15,15,15,False,=HYPERLINK("https://youtu.be/Wdm0f-qfp-I")
2018scmb,1520017026,2018scmb_qm68, qm,68,blue,7,15, 31,True,"no video"
2018scmb,1520017026,2018scmb_qm68,qm,68,red,15,15,15,False,"no video"
2018scmb,1520067565,2018scmb_qm69, qm,69,blue,6,15, 33,True,"no video"
2018scmb,1520067565,2018scmb_qm69,qm,69,red,15,15,5,False,"no video"
2018scmb,1520003299,2018scmb_qm7, qm,7,blue,7,13, 30,True,=HYPERLINK("https://youtu.be/DdRBZ9CrrME")
2018scmb,1520003299,2018scmb_qm7,qm,7,red,15,15,10,False,=HYPERLINK("https://youtu.be/DdRBZ9CrrME")
2018scmb,1520068110,2018scmb_qm70, qm,70,blue,7,15, 31,True,"no video"
2018scmb,1520068110,2018scmb_qm70,qm,70,red,7,15,31,True,"no video"
2018scmb,1520068516,2018scmb_qm71, qm,71,blue,10,8, 39,False,"no video"
2018scmb,1520068516,2018scmb_qm71,qm,71,red,15,15,15,False,"no video"
2018scmb,1520068858,2018scmb_qm72, qm,72,blue,12,15, 21,True,"no video"
2018scmb,1520068858,2018scmb_qm72,qm,72,red,15,12,21,False,"no video"
2018scmb,1520069290,2018scmb_qm73, qm,73,blue,5,7, 51,True,"no video"
2018scmb,1520069290,2018scmb_qm73,qm,73,red,7,15,26,True,"no video"
2018scmb,1520069675,2018scmb_qm74, qm,74,blue,6,15, 33,True,"no video"
2018scmb,1520069675,2018scmb_qm74,qm,74,red,4,15,37,True,"no video"
2018scmb,1520070015,2018scmb_qm75, qm,75,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/AbS4uTuepoE")
2018scmb,1520070015,2018scmb_qm75,qm,75,red,6,15,33,True,=HYPERLINK("https://youtu.be/AbS4uTuepoE")
2018scmb,1520070371,2018scmb_qm76, qm,76,blue,15,15, 15,False,"no video"
2018scmb,1520070371,2018scmb_qm76,qm,76,red,6,15,33,True,"no video"
2018scmb,1520070819,2018scmb_qm77, qm,77,blue,13,15, 14,True,"no video"
2018scmb,1520070819,2018scmb_qm77,qm,77,red,8,15,24,True,"no video"
2018scmb,1520071190,2018scmb_qm78, qm,78,blue,13,15, 19,True,"no video"
2018scmb,1520071190,2018scmb_qm78,qm,78,red,6,15,33,True,"no video"
2018scmb,1520071517,2018scmb_qm79, qm,79,blue,6,15, 33,True,"no video"
2018scmb,1520071517,2018scmb_qm79,qm,79,red,15,15,15,False,"no video"
2018scmb,1520003781,2018scmb_qm8, qm,8,blue,5,15, 35,True,"no video"
2018scmb,1520003781,2018scmb_qm8,qm,8,red,5,15,35,True,"no video"
2018scmb,1520071880,2018scmb_qm80, qm,80,blue,9,15, 27,True,"no video"
2018scmb,1520071880,2018scmb_qm80,qm,80,red,6,15,33,True,"no video"
2018scmb,1520072329,2018scmb_qm81, qm,81,blue,15,15, 10,False,"no video"
2018scmb,1520072329,2018scmb_qm81,qm,81,red,7,15,31,True,"no video"
2018scmb,1520072714,2018scmb_qm82, qm,82,blue,7,15, 26,True,"no video"
